year,acres_burned
1950.0,648.1307400000001
1950.0,1034.7985
1950.0,603.5318599999999
1950.0,8024.7480000000005
1950.0,1632.4508
1950.0,1123.837
1950.0,129.58585
1950.0,1107.6667
1950.0,10167.671999999999
1950.0,3954.6724
1950.0,4827.5142
1950.0,609.19397
1950.0,277.58481
1950.0,7061.2163
1950.0,470.1496
1950.0,584.73627
1950.0,124.03873999999999
1950.0,111.17161999999999
1950.0,154.53583999999998
1950.0,586.4195599999999
1950.0,1651.9242
1950.0,533.5253299999999
1950.0,463.83475
1950.0,614.16437
1950.0,1488.3666
1950.0,446.45224
1950.0,17367.359
1950.0,429.00445999999994
1950.0,153.02716
1950.0,4925.5054
